rspm,no2,so2,rainfall,humidity,temperature,year,quarter,No of districts,Locations
rspm_poor,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2025,3,1,['MADHYAPRADESH_GWALIOR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2003,3,1,['PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,3,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2005,3,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2005,4,1,['UTTARPRADESH_LUCKNOW']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2006,3,3,['PUNJAB_BATHINDA' 'PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2007,3,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2008,3,2,['PUNJAB_AMRITSAR' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2008,4,5,"['CHHATTISGARH_RAIPUR' 'JHARKHAND_RANCHI' 'UTTARPRADESH_AGRA'
  'UTTARPRADESH_ALLAHABAD' 'UTTARPRADESH_FIROZABAD']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,3,1,['PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,4,3,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_AGRA' 'UTTARPRADESH_FIROZABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,3,3,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA' 'UTTARPRADESH_LUCKNOW']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,4,6,"['CHHATTISGARH_RAIPUR' 'JHARKHAND_DHANBAD' 'RAJASTHAN_ALWAR'
  'UTTARPRADESH_ALLAHABAD' 'UTTARPRADESH_FIROZABAD'
  'UTTARPRADESH_KANPURNAGAR']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,3,2,['PUNJAB_FATEHGARHSAHIB' 'PUNJAB_LUDHIANA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,4,4,"['BIHAR_PATNA' 'JHARKHAND_DHANBAD' 'MAHARASHTRA_RAIGAD'
  'UTTARPRADESH_KANPURNAGAR']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,3,2,['PUNJAB_AMRITSAR' 'UTTARPRADESH_MATHURA']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,4,1,['CHHATTISGARH_RAIPUR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2013,4,1,['UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2015,2,1,['JHARKHAND_RANCHI']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2015,3,1,['JHARKHAND_RANCHI']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2015,4,1,['JHARKHAND_RANCHI']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2016,2,1,['MAHARASHTRA_RAIGAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2016,3,5,"['RAJASTHAN_JAIPUR' 'UTTARPRADESH_GHAZIABAD' 'UTTARPRADESH_KANPURNAGAR'
  'UTTARPRADESH_LUCKNOW' 'UTTARPRADESH_UNNAO']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2016,4,4,"['BIHAR_PATNA' 'CHHATTISGARH_DURG' 'JHARKHAND_DHANBAD'
  'MAHARASHTRA_RAIGAD']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2017,3,3,['CHHATTISGARH_DURG' 'RAJASTHAN_JAIPUR' 'UTTARPRADESH_KANPURNAGAR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2017,4,4,"['CHHATTISGARH_DURG' 'JHARKHAND_DHANBAD' 'MAHARASHTRA_RAIGAD'
  'UTTARPRADESH_VARANASI']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,3,2,['RAJASTHAN_ALWAR' 'RAJASTHAN_JAIPUR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,4,4,"['CHHATTISGARH_DURG' 'JHARKHAND_DHANBAD' 'MAHARASHTRA_RAIGAD'
  'UTTARPRADESH_ALLAHABAD']"
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2019,3,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2019,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2020,3,1,['CHHATTISGARH_RAIPUR']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2020,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2021,3,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2021,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2022,3,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2022,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2023,3,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2023,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2024,3,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2024,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2025,3,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2025,4,2,['CHHATTISGARH_RAIPUR' 'UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2004,2,1,['MAHARASHTRA_PUNE']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2004,4,1,['MAHARASHTRA_PUNE']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2007,3,1,['UTTARPRADESH_BULANDSHAHR']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2008,3,1,['UTTARPRADESH_BULANDSHAHR']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2008,4,1,['UTTARPRADESH_BULANDSHAHR']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2009,3,1,['UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2011,3,1,['UTTARPRADESH_GHAZIABAD']
rspm_poor,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2018,4,1,['UTTARPRADESH_GORAKHPUR']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,1,1,['WESTBENGAL_KOLKATA']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,4,1,['WESTBENGAL_KOLKATA']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,1,1,['WESTBENGAL_KOLKATA']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2016,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2017,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,1,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,3,1,['UTTARPRADESH_ALLAHABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,4,2,['BIHAR_PATNA' 'WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2019,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2019,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2020,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2020,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2021,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2021,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2022,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2022,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2023,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2023,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2024,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2024,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2025,3,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2025,4,1,['WESTBENGAL_MURSHIDABAD']
rspm_poor,no2_curtailing,so2_potential,rainfall_low,humidity_high,temperature_moderate,2024,4,1,['MAHARASHTRA_PUNE']
rspm_severe,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,3,1,['MADHYAPRADESH_GWALIOR']
rspm_severe,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,4,1,['MADHYAPRADESH_GWALIOR']
rspm_severe,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,4,1,['CHHATTISGARH_RAIPUR']
rspm_severe,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,4,1,['UTTARPRADESH_ALLAHABAD']
rspm_severe,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2013,4,1,['CHHATTISGARH_RAIPUR']
rspm_severe,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2014,1,1,['CHHATTISGARH_RAIPUR']
rspm_severe,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2014,4,1,['CHHATTISGARH_RAIPUR']
rspm_severe,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_moderate,2017,3,1,['UTTARPRADESH_GHAZIABAD']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2004,2,1,['TAMILNADU_CHENNAI']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2010,2,2,['ANDHRAPRADESH_CHITTOOR' 'PUDUCHERRY_PONDICHERRY']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2011,2,1,['PUDUCHERRY_PONDICHERRY']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2013,2,2,['ANDHRAPRADESH_CHITTOOR' 'PUDUCHERRY_PONDICHERRY']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2014,2,1,['PUDUCHERRY_PONDICHERRY']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2018,2,1,['ANDHRAPRADESH_GUNTUR']
rspm_good,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2019,2,1,['ANDHRAPRADESH_CHITTOOR']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2001,2,1,['TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2002,2,2,['GUJARAT_BHARUCH' 'TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2002,3,1,['TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2005,2,2,['ODISHA_KHORDHA' 'TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2006,2,1,['TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2007,2,2,['ANDHRAPRADESH_KURNOOL' 'TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2008,2,1,['TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2009,2,7,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL'
  'ODISHA_CUTTACK' 'ODISHA_GANJAM' 'ODISHA_KHORDHA' 'TAMILNADU_CHENNAI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2009,3,1,['TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2010,2,9,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'GUJARAT_BHARUCH' 'GUJARAT_RAJKOT' 'ODISHA_CUTTACK' 'ODISHA_GANJAM'
  'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'TAMILNADU_CHENNAI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2011,2,3,['ANDHRAPRADESH_GUNTUR' 'GUJARAT_RAJKOT' 'TAMILNADU_CHENNAI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2012,2,9,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'TAMILNADU_CHENNAI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2012,3,1,['ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2013,2,13,"['ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_GUNTUR'
  'ANDHRAPRADESH_KURNOOL' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'GUJARAT_BHARUCH' 'GUJARAT_RAJKOT' 'KARNATAKA_RAICHUR'
  'TAMILNADU_CHENNAI' 'TAMILNADU_CUDDALORE' 'TAMILNADU_THOOTHUKUDI'
  'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2014,2,12,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_VISAKHAPATNAM' 'GUJARAT_JAMNAGAR' 'GUJARAT_SURAT'
  'ODISHA_KHORDHA' 'TAMILNADU_CHENNAI' 'TAMILNADU_CUDDALORE'
  'TAMILNADU_THOOTHUKUDI' 'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2014,3,2,['ANDHRAPRADESH_PRAKASAM' 'TAMILNADU_TIRUCHIRAPPALLI']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2015,2,5,"['ANDHRAPRADESH_KURNOOL' 'GUJARAT_BHARUCH' 'TAMILNADU_CHENNAI'
  'TELANGANA_KHAMMAM' 'TELANGANA_NALGONDA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2015,3,3,['RAJASTHAN_JODHPUR' 'TAMILNADU_CHENNAI' 'TAMILNADU_CUDDALORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2016,2,9,"['ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_KURNOOL' 'GUJARAT_BHARUCH'
  'GUJARAT_JAMNAGAR' 'GUJARAT_RAJKOT' 'GUJARAT_SURAT' 'TAMILNADU_CHENNAI'
  'TAMILNADU_TIRUCHIRAPPALLI' 'WESTBENGAL_BANKURA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2017,2,7,"['ANDHRAPRADESH_EASTGODAVARI' 'GUJARAT_BHARUCH' 'TAMILNADU_CHENNAI'
  'TAMILNADU_THOOTHUKUDI' 'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_KHAMMAM'
  'WESTBENGAL_BANKURA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2018,2,6,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_CHITTOOR'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'GUJARAT_BHARUCH'
  'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_NALGONDA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2018,3,1,['ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2019,2,9,"['ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_GUNTUR'
  'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'TAMILNADU_CHENNAI'
  'TAMILNADU_CUDDALORE' 'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_KHAMMAM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2019,3,2,['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2020,2,11,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'TAMILNADU_CHENNAI'
  'TAMILNADU_CUDDALORE' 'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_KHAMMAM'
  'TELANGANA_NALGONDA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2020,3,2,['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2021,2,11,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_CHITTOOR'
  'ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_GUNTUR'
  'ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'GUJARAT_RAJKOT' 'TAMILNADU_CHENNAI' 'TAMILNADU_CUDDALORE'
  'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_KHAMMAM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2021,3,2,['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2022,2,9,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'TAMILNADU_CHENNAI'
  'TAMILNADU_CUDDALORE' 'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_KHAMMAM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2022,3,4,"['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'TAMILNADU_CHENNAI' 'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2023,2,12,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_CHITTOOR'
  'ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_GUNTUR'
  'ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIKAKULAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'GUJARAT_RAJKOT'
  'TAMILNADU_CHENNAI' 'TAMILNADU_CUDDALORE' 'TAMILNADU_TIRUCHIRAPPALLI'
  'TELANGANA_KHAMMAM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2023,3,4,"['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'TAMILNADU_CHENNAI' 'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2024,2,11,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_CHITTOOR'
  'ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_GUNTUR'
  'ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIKAKULAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'TAMILNADU_CHENNAI'
  'TAMILNADU_CUDDALORE' 'TAMILNADU_TIRUCHIRAPPALLI' 'TELANGANA_KHAMMAM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2024,3,4,"['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'TAMILNADU_CHENNAI' 'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2025,2,10,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIKAKULAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'TAMILNADU_CHENNAI' 'TAMILNADU_CUDDALORE' 'TAMILNADU_TIRUCHIRAPPALLI'
  'TELANGANA_KHAMMAM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_high,2025,3,4,"['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'TAMILNADU_CHENNAI' 'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2005,2,2,['ANDHRAPRADESH_KRISHNA' 'ODISHA_CUTTACK']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2009,2,1,['GUJARAT_SURAT']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2012,2,1,['GUJARAT_BHARUCH']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2014,2,1,['ODISHA_CUTTACK']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2015,2,2,['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2015,3,2,['ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2016,2,6,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'MAHARASHTRA_NASHIK'
  'ODISHA_CUTTACK']"
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2016,3,1,['ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE']
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2017,2,5,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_PRAKASAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ODISHA_CUTTACK']"
rspm_satisfactory,no2_potential,so2_safe,rainfall_low,humidity_high,temperature_high,2018,2,2,['ANDHRAPRADESH_PRAKASAM' 'TELANGANA_KHAMMAM']
