Location,Year,total_cases,smear
UTTARPRADESH_GHAZIABAD,2002,5364,2276
UTTARPRADESH_GHAZIABAD,2003,6046,2358
UTTARPRADESH_GHAZIABAD,2004,7598,3075
UTTARPRADESH_GHAZIABAD,2005,8753,3630
UTTARPRADESH_GHAZIABAD,2006,8715,3424
UTTARPRADESH_GHAZIABAD,2007,9466,3465
UTTARPRADESH_GHAZIABAD,2008,10347,3798
UTTARPRADESH_GHAZIABAD,2009,10420,3624
UTTARPRADESH_GHAZIABAD,2010,10710,4017
UTTARPRADESH_GHAZIABAD,2011,11613,4429
UTTARPRADESH_GHAZIABAD,2012,9337,3530
UTTARPRADESH_GHAZIABAD,2013,8507,3013
UTTARPRADESH_GHAZIABAD,2014,8843,2865
UTTARPRADESH_GHAZIABAD,2015,8976,2832
UTTARPRADESH_GHAZIABAD,2016,8994,2669
UTTARPRADESH_GHAZIABAD,2017,9157,2781
UTTARPRADESH_GHAZIABAD,2018,10726,3062
UTTARPRADESH_GHAZIABAD,2019,8842,3222
UTTARPRADESH_GHAZIABAD,2020,8657,3202
UTTARPRADESH_GHAZIABAD,2021,8743,3207
UTTARPRADESH_GHAZIABAD,2022,8793,3207
UTTARPRADESH_GHAZIABAD,2023,8823,3206
UTTARPRADESH_GHAZIABAD,2024,8802,3202
UTTARPRADESH_GHAZIABAD,2025,8791,3198
UTTARPRADESH_GORAKHPUR,2005,675,246
UTTARPRADESH_GORAKHPUR,2006,1956,698
UTTARPRADESH_GORAKHPUR,2007,2390,926
UTTARPRADESH_GORAKHPUR,2008,3090,1546
UTTARPRADESH_GORAKHPUR,2009,3664,1968
UTTARPRADESH_GORAKHPUR,2010,3711,2371
UTTARPRADESH_GORAKHPUR,2011,4159,3096
UTTARPRADESH_GORAKHPUR,2012,3632,2540
UTTARPRADESH_GORAKHPUR,2013,3494,2165
UTTARPRADESH_GORAKHPUR,2014,4172,2532
UTTARPRADESH_GORAKHPUR,2015,4608,2600
UTTARPRADESH_GORAKHPUR,2016,4785,2332
UTTARPRADESH_GORAKHPUR,2017,4993,2391
UTTARPRADESH_GORAKHPUR,2018,5918,2465
UTTARPRADESH_GORAKHPUR,2019,4748,2529
UTTARPRADESH_GORAKHPUR,2020,4761,2527
UTTARPRADESH_GORAKHPUR,2021,4769,2536
UTTARPRADESH_GORAKHPUR,2022,4806,2538
UTTARPRADESH_GORAKHPUR,2023,4801,2542
UTTARPRADESH_GORAKHPUR,2024,4825,2547
UTTARPRADESH_GORAKHPUR,2025,4846,2551
UTTARPRADESH_JHANSI,2003,723,271
UTTARPRADESH_JHANSI,2004,2091,835
UTTARPRADESH_JHANSI,2005,2115,1046
UTTARPRADESH_JHANSI,2006,2168,944
UTTARPRADESH_JHANSI,2007,2573,1204
UTTARPRADESH_JHANSI,2008,3014,1484
UTTARPRADESH_JHANSI,2009,2745,1311
UTTARPRADESH_JHANSI,2010,2367,1020
UTTARPRADESH_JHANSI,2011,2774,1356
UTTARPRADESH_JHANSI,2012,2387,1242
UTTARPRADESH_JHANSI,2013,2555,1295
UTTARPRADESH_JHANSI,2014,2671,1351
UTTARPRADESH_JHANSI,2015,2577,1117
UTTARPRADESH_JHANSI,2016,2638,1286
UTTARPRADESH_JHANSI,2017,2757,1521
UTTARPRADESH_JHANSI,2018,2961,1469
UTTARPRADESH_JHANSI,2019,2722,1272
UTTARPRADESH_JHANSI,2020,2725,1274
UTTARPRADESH_JHANSI,2021,2725,1271
UTTARPRADESH_JHANSI,2022,2729,1269
UTTARPRADESH_JHANSI,2023,2733,1267
UTTARPRADESH_JHANSI,2024,2737,1265
UTTARPRADESH_JHANSI,2025,2741,1263
UTTARPRADESH_KANPURNAGAR,2004,2993,1360
UTTARPRADESH_KANPURNAGAR,2005,4707,2065
UTTARPRADESH_KANPURNAGAR,2006,5337,2118
UTTARPRADESH_KANPURNAGAR,2007,6455,2516
UTTARPRADESH_KANPURNAGAR,2010,7285,2723
UTTARPRADESH_KANPURNAGAR,2011,7279,3090
UTTARPRADESH_KANPURNAGAR,2012,6072,2550
UTTARPRADESH_KANPURNAGAR,2013,6197,2933
UTTARPRADESH_KANPURNAGAR,2014,6454,2950
UTTARPRADESH_KANPURNAGAR,2015,6880,2970
UTTARPRADESH_KANPURNAGAR,2016,6628,2906
UTTARPRADESH_KANPURNAGAR,2017,8590,3954
UTTARPRADESH_KANPURNAGAR,2018,9441,4130
UTTARPRADESH_KANPURNAGAR,2019,6698,2718
UTTARPRADESH_KANPURNAGAR,2020,6698,2713
UTTARPRADESH_KANPURNAGAR,2021,6693,2707
UTTARPRADESH_KANPURNAGAR,2022,6681,2699
UTTARPRADESH_KANPURNAGAR,2023,6678,2692
UTTARPRADESH_KANPURNAGAR,2024,6670,2686
UTTARPRADESH_KANPURNAGAR,2025,6664,2679
UTTARPRADESH_LUCKNOW,2001,4560,1931
UTTARPRADESH_LUCKNOW,2002,5210,2219
UTTARPRADESH_LUCKNOW,2003,5424,2265
UTTARPRADESH_LUCKNOW,2004,5810,2407
UTTARPRADESH_LUCKNOW,2005,6372,2645
UTTARPRADESH_LUCKNOW,2006,6903,2742
UTTARPRADESH_LUCKNOW,2007,7390,2866
UTTARPRADESH_LUCKNOW,2008,7989,3141
UTTARPRADESH_LUCKNOW,2009,7876,3129
UTTARPRADESH_LUCKNOW,2010,7563,2969
UTTARPRADESH_LUCKNOW,2011,6838,2718
UTTARPRADESH_LUCKNOW,2012,6808,2708
UTTARPRADESH_LUCKNOW,2013,6664,3094
UTTARPRADESH_LUCKNOW,2014,7303,3422
UTTARPRADESH_LUCKNOW,2015,7305,3293
UTTARPRADESH_LUCKNOW,2016,7540,3429
UTTARPRADESH_LUCKNOW,2017,10410,4947
UTTARPRADESH_LUCKNOW,2018,13704,6384
UTTARPRADESH_LUCKNOW,2019,6973,2863
UTTARPRADESH_LUCKNOW,2020,6951,2856
UTTARPRADESH_LUCKNOW,2021,6955,2857
UTTARPRADESH_LUCKNOW,2022,6926,2849
UTTARPRADESH_LUCKNOW,2023,6925,2848
UTTARPRADESH_LUCKNOW,2024,6904,2842
UTTARPRADESH_LUCKNOW,2025,6900,2839
UTTARPRADESH_MATHURA,2003,746,160
UTTARPRADESH_MATHURA,2004,2355,833
UTTARPRADESH_MATHURA,2005,2423,956
UTTARPRADESH_MATHURA,2006,3012,1356
UTTARPRADESH_MATHURA,2007,3177,1387
UTTARPRADESH_MATHURA,2008,3906,1698
UTTARPRADESH_MATHURA,2009,3689,1681
UTTARPRADESH_MATHURA,2010,3177,1572
UTTARPRADESH_MATHURA,2011,3088,1460
UTTARPRADESH_MATHURA,2012,2928,1351
UTTARPRADESH_MATHURA,2013,3102,1486
UTTARPRADESH_MATHURA,2014,3289,1761
UTTARPRADESH_MATHURA,2015,3599,1879
UTTARPRADESH_MATHURA,2016,3863,1823
UTTARPRADESH_MATHURA,2017,3917,1957
UTTARPRADESH_MATHURA,2018,4516,2212
UTTARPRADESH_MATHURA,2019,3825,1887
UTTARPRADESH_MATHURA,2020,3806,1872
UTTARPRADESH_MATHURA,2021,3816,1874
UTTARPRADESH_MATHURA,2022,3797,1869
UTTARPRADESH_MATHURA,2023,3808,1863
UTTARPRADESH_MATHURA,2024,3788,1860
UTTARPRADESH_MATHURA,2025,3795,1856
UTTARPRADESH_MEERUT,2001,5792,2706
UTTARPRADESH_MEERUT,2002,6548,3102
UTTARPRADESH_MEERUT,2003,5838,2533
UTTARPRADESH_MEERUT,2004,6566,2803
UTTARPRADESH_MEERUT,2005,5520,2382
UTTARPRADESH_MEERUT,2006,6241,2739
UTTARPRADESH_MEERUT,2007,4762,2054
UTTARPRADESH_MEERUT,2008,6662,2922
UTTARPRADESH_MEERUT,2009,6792,3085
UTTARPRADESH_MEERUT,2010,6654,2901
UTTARPRADESH_MEERUT,2011,6916,3045
UTTARPRADESH_MEERUT,2012,6800,2983
UTTARPRADESH_MEERUT,2013,6343,2980
UTTARPRADESH_MEERUT,2014,6295,3091
UTTARPRADESH_MEERUT,2015,6536,3040
UTTARPRADESH_MEERUT,2016,6523,3069
UTTARPRADESH_MEERUT,2017,6947,3378
UTTARPRADESH_MEERUT,2018,8140,3891
UTTARPRADESH_MEERUT,2019,6827,3105
UTTARPRADESH_MEERUT,2020,6776,3093
UTTARPRADESH_MEERUT,2021,6732,3085
UTTARPRADESH_MEERUT,2022,6703,3080
UTTARPRADESH_MEERUT,2023,6673,3074
UTTARPRADESH_MEERUT,2024,6663,3070
UTTARPRADESH_MEERUT,2025,6645,3064
UTTARPRADESH_MORADABAD,2003,3449,1790
UTTARPRADESH_MORADABAD,2004,5634,2225
UTTARPRADESH_MORADABAD,2005,5071,1835
UTTARPRADESH_MORADABAD,2006,5997,2472
UTTARPRADESH_MORADABAD,2007,5946,2665
UTTARPRADESH_MORADABAD,2008,6374,3641
UTTARPRADESH_MORADABAD,2009,6032,3446
UTTARPRADESH_MORADABAD,2010,5309,3073
UTTARPRADESH_MORADABAD,2011,5494,3604
UTTARPRADESH_MORADABAD,2012,4883,3205
UTTARPRADESH_MORADABAD,2013,3951,2451
UTTARPRADESH_MORADABAD,2014,4465,2403
UTTARPRADESH_MORADABAD,2015,4563,2459
UTTARPRADESH_MORADABAD,2016,4898,2027
UTTARPRADESH_MORADABAD,2017,4135,1795
UTTARPRADESH_MORADABAD,2018,5541,2423
UTTARPRADESH_MORADABAD,2019,4765,2472
UTTARPRADESH_MORADABAD,2020,4820,2466
UTTARPRADESH_MORADABAD,2021,4754,2461
UTTARPRADESH_MORADABAD,2022,4847,2466
UTTARPRADESH_MORADABAD,2023,4763,2456
UTTARPRADESH_MORADABAD,2024,4859,2463
UTTARPRADESH_MORADABAD,2025,4788,2453
UTTARPRADESH_SAHARANPUR,2003,3493,1517
UTTARPRADESH_SAHARANPUR,2004,4614,1841
UTTARPRADESH_SAHARANPUR,2005,4832,2065
UTTARPRADESH_SAHARANPUR,2006,5541,2129
UTTARPRADESH_SAHARANPUR,2007,6009,2330
UTTARPRADESH_SAHARANPUR,2008,5489,2160
UTTARPRADESH_SAHARANPUR,2009,5401,2397
UTTARPRADESH_SAHARANPUR,2010,5146,2346
UTTARPRADESH_SAHARANPUR,2011,5435,2533
UTTARPRADESH_SAHARANPUR,2012,5094,2281
UTTARPRADESH_SAHARANPUR,2013,4626,2008
UTTARPRADESH_SAHARANPUR,2014,4794,2120
UTTARPRADESH_SAHARANPUR,2015,5056,2296
UTTARPRADESH_SAHARANPUR,2016,5551,2368
UTTARPRADESH_SAHARANPUR,2017,6312,2816
UTTARPRADESH_SAHARANPUR,2018,6876,3111
UTTARPRADESH_SAHARANPUR,2019,5518,2601
UTTARPRADESH_SAHARANPUR,2020,5448,2577
UTTARPRADESH_SAHARANPUR,2021,5410,2555
UTTARPRADESH_SAHARANPUR,2022,5373,2538
UTTARPRADESH_SAHARANPUR,2023,5338,2517
UTTARPRADESH_SAHARANPUR,2024,5299,2499
UTTARPRADESH_SAHARANPUR,2025,5273,2479
UTTARPRADESH_SONBHADRA,2005,498,236
UTTARPRADESH_SONBHADRA,2006,844,468
UTTARPRADESH_SONBHADRA,2007,1391,879
UTTARPRADESH_SONBHADRA,2008,1800,1117
UTTARPRADESH_SONBHADRA,2009,1881,1162
UTTARPRADESH_SONBHADRA,2010,1831,1121
UTTARPRADESH_SONBHADRA,2011,1910,1192
UTTARPRADESH_SONBHADRA,2012,1848,1185
UTTARPRADESH_SONBHADRA,2013,1776,1163
UTTARPRADESH_SONBHADRA,2014,1677,1100
UTTARPRADESH_SONBHADRA,2015,1816,1137
UTTARPRADESH_SONBHADRA,2016,1806,1196
UTTARPRADESH_SONBHADRA,2017,1908,1237
UTTARPRADESH_SONBHADRA,2018,2481,1520
UTTARPRADESH_SONBHADRA,2019,1939,1143
UTTARPRADESH_SONBHADRA,2020,1929,1135
UTTARPRADESH_SONBHADRA,2021,1959,1137
UTTARPRADESH_SONBHADRA,2022,1923,1136
UTTARPRADESH_SONBHADRA,2023,1937,1132
UTTARPRADESH_SONBHADRA,2024,1940,1134
UTTARPRADESH_SONBHADRA,2025,1920,1130
UTTARPRADESH_UNNAO,2001,2722,1079
UTTARPRADESH_UNNAO,2002,2942,1014
UTTARPRADESH_UNNAO,2003,3555,1179
UTTARPRADESH_UNNAO,2004,4126,1402
UTTARPRADESH_UNNAO,2005,4506,1381
UTTARPRADESH_UNNAO,2006,5209,1725
UTTARPRADESH_UNNAO,2007,4639,1730
UTTARPRADESH_UNNAO,2008,5193,2162
UTTARPRADESH_UNNAO,2009,5306,2214
UTTARPRADESH_UNNAO,2010,5042,1930
UTTARPRADESH_UNNAO,2011,4888,2231
UTTARPRADESH_UNNAO,2012,4431,2251
UTTARPRADESH_UNNAO,2013,4170,2077
UTTARPRADESH_UNNAO,2014,4132,2055
UTTARPRADESH_UNNAO,2015,3985,1978
UTTARPRADESH_UNNAO,2016,4043,1841
UTTARPRADESH_UNNAO,2017,2395,1213
UTTARPRADESH_UNNAO,2018,3802,2040
UTTARPRADESH_UNNAO,2019,4090,2018
UTTARPRADESH_UNNAO,2020,4049,2015
UTTARPRADESH_UNNAO,2021,4016,2007
UTTARPRADESH_UNNAO,2022,4003,2006
UTTARPRADESH_UNNAO,2023,3974,1997
UTTARPRADESH_UNNAO,2024,3970,1998
UTTARPRADESH_UNNAO,2025,3945,1989
UTTARPRADESH_VARANASI,2003,2202,887
UTTARPRADESH_VARANASI,2004,3805,1516
UTTARPRADESH_VARANASI,2005,4191,1583
UTTARPRADESH_VARANASI,2006,5445,2259
UTTARPRADESH_VARANASI,2007,5584,2422
UTTARPRADESH_VARANASI,2008,6206,2495
UTTARPRADESH_VARANASI,2009,6036,2417
UTTARPRADESH_VARANASI,2010,5868,2262
UTTARPRADESH_VARANASI,2011,5265,2371
UTTARPRADESH_VARANASI,2012,4873,2245
UTTARPRADESH_VARANASI,2013,4405,2131
UTTARPRADESH_VARANASI,2014,4101,1876
UTTARPRADESH_VARANASI,2015,3886,1619
UTTARPRADESH_VARANASI,2016,3857,1480
UTTARPRADESH_VARANASI,2017,4211,1550
UTTARPRADESH_VARANASI,2018,5128,1901
UTTARPRADESH_VARANASI,2019,5036,2130
UTTARPRADESH_VARANASI,2020,5015,2127
UTTARPRADESH_VARANASI,2021,5006,2126
UTTARPRADESH_VARANASI,2022,5013,2125
UTTARPRADESH_VARANASI,2023,5019,2124
UTTARPRADESH_VARANASI,2024,5021,2123
UTTARPRADESH_VARANASI,2025,5017,2122
WESTBENGAL_BANKURA,2001,4648,2020
WESTBENGAL_BANKURA,2002,4139,1967
WESTBENGAL_BANKURA,2003,4218,1938
WESTBENGAL_BANKURA,2004,4531,2127
WESTBENGAL_BANKURA,2005,4341,2194
WESTBENGAL_BANKURA,2006,4152,2239
WESTBENGAL_BANKURA,2007,4129,2095
WESTBENGAL_BANKURA,2008,4025,2076
WESTBENGAL_BANKURA,2009,4144,2144
WESTBENGAL_BANKURA,2010,4356,2216
WESTBENGAL_BANKURA,2011,4154,2105
WESTBENGAL_BANKURA,2012,4041,2134
WESTBENGAL_BANKURA,2013,4143,2109
WESTBENGAL_BANKURA,2014,4163,2235
WESTBENGAL_BANKURA,2015,4124,2113
WESTBENGAL_BANKURA,2016,3856,1986
WESTBENGAL_BANKURA,2017,3719,2244
WESTBENGAL_BANKURA,2018,4238,2343
WESTBENGAL_BANKURA,2019,4022,1847
WESTBENGAL_BANKURA,2020,4015,1836
WESTBENGAL_BANKURA,2021,4002,1836
WESTBENGAL_BANKURA,2022,3998,1829
WESTBENGAL_BANKURA,2023,3974,1823
WESTBENGAL_BANKURA,2024,3973,1818
WESTBENGAL_BANKURA,2025,3958,1813
WESTBENGAL_MALDAH,2001,4933,1497
WESTBENGAL_MALDAH,2002,4403,1941
WESTBENGAL_MALDAH,2003,4762,2342
WESTBENGAL_MALDAH,2004,5340,2390
WESTBENGAL_MALDAH,2005,5496,2577
WESTBENGAL_MALDAH,2006,5494,2696
WESTBENGAL_MALDAH,2007,5538,2782
WESTBENGAL_MALDAH,2008,5071,2758
WESTBENGAL_MALDAH,2009,5041,2679
WESTBENGAL_MALDAH,2010,4996,2736
WESTBENGAL_MALDAH,2011,4846,2623
WESTBENGAL_MALDAH,2012,4705,2554
WESTBENGAL_MALDAH,2013,4580,2465
WESTBENGAL_MALDAH,2014,5009,2592
WESTBENGAL_MALDAH,2015,4753,2439
WESTBENGAL_MALDAH,2016,4594,2346
WESTBENGAL_MALDAH,2017,4594,2657
WESTBENGAL_MALDAH,2018,4965,2641
WESTBENGAL_MALDAH,2019,4836,2387
WESTBENGAL_MALDAH,2020,4835,2387
WESTBENGAL_MALDAH,2021,4843,2388
WESTBENGAL_MALDAH,2022,4841,2388
WESTBENGAL_MALDAH,2023,4846,2389
WESTBENGAL_MALDAH,2024,4848,2390
WESTBENGAL_MALDAH,2025,4850,2391
WESTBENGAL_MURSHIDABAD,2001,6861,2473
WESTBENGAL_MURSHIDABAD,2002,6936,2830
WESTBENGAL_MURSHIDABAD,2003,7201,3124
WESTBENGAL_MURSHIDABAD,2004,7603,3440
WESTBENGAL_MURSHIDABAD,2005,7065,3376
WESTBENGAL_MURSHIDABAD,2006,7434,3663
WESTBENGAL_MURSHIDABAD,2007,7580,3867
WESTBENGAL_MURSHIDABAD,2008,8047,4011
WESTBENGAL_MURSHIDABAD,2009,8104,3982
WESTBENGAL_MURSHIDABAD,2010,7940,3975
WESTBENGAL_MURSHIDABAD,2011,7753,3991
WESTBENGAL_MURSHIDABAD,2012,7457,3805
WESTBENGAL_MURSHIDABAD,2013,7337,4002
WESTBENGAL_MURSHIDABAD,2014,7404,4184
WESTBENGAL_MURSHIDABAD,2015,7007,3986
WESTBENGAL_MURSHIDABAD,2016,6180,3478
WESTBENGAL_MURSHIDABAD,2017,6349,3787
WESTBENGAL_MURSHIDABAD,2018,7198,4370
WESTBENGAL_MURSHIDABAD,2019,6181,3880
WESTBENGAL_MURSHIDABAD,2020,6179,3880
WESTBENGAL_MURSHIDABAD,2021,6176,3879
WESTBENGAL_MURSHIDABAD,2022,6174,3878
WESTBENGAL_MURSHIDABAD,2023,6171,3878
WESTBENGAL_MURSHIDABAD,2024,6169,3877
WESTBENGAL_MURSHIDABAD,2025,6167,3876
WESTBENGAL_NADIA,2001,4096,1535
WESTBENGAL_NADIA,2002,4518,1842
WESTBENGAL_NADIA,2003,4526,1962
WESTBENGAL_NADIA,2004,5410,2128
WESTBENGAL_NADIA,2005,5918,2406
WESTBENGAL_NADIA,2006,6138,2662
WESTBENGAL_NADIA,2007,5743,2606
WESTBENGAL_NADIA,2008,5462,2563
WESTBENGAL_NADIA,2009,5214,2336
WESTBENGAL_NADIA,2010,5111,2297
WESTBENGAL_NADIA,2011,4823,2175
WESTBENGAL_NADIA,2012,4459,2090
WESTBENGAL_NADIA,2013,4277,2155
WESTBENGAL_NADIA,2014,4002,1956
WESTBENGAL_NADIA,2015,3896,1873
WESTBENGAL_NADIA,2016,3665,1803
WESTBENGAL_NADIA,2017,3762,1867
WESTBENGAL_NADIA,2018,3898,2081
WESTBENGAL_NADIA,2019,4018,2104
WESTBENGAL_NADIA,2020,4012,2100
WESTBENGAL_NADIA,2021,4005,2097
WESTBENGAL_NADIA,2022,3999,2094
WESTBENGAL_NADIA,2023,3993,2090
WESTBENGAL_NADIA,2024,3987,2087
WESTBENGAL_NADIA,2025,3982,2084
WESTBENGAL_PURBAMEDINIPUR,2002,831,275
WESTBENGAL_PURBAMEDINIPUR,2003,1926,715
WESTBENGAL_PURBAMEDINIPUR,2004,2427,951
WESTBENGAL_PURBAMEDINIPUR,2005,3373,1833
WESTBENGAL_PURBAMEDINIPUR,2006,3881,2541
WESTBENGAL_PURBAMEDINIPUR,2007,3824,2633
WESTBENGAL_PURBAMEDINIPUR,2019,3366,1761
WESTBENGAL_PURBAMEDINIPUR,2020,3328,1738
WESTBENGAL_PURBAMEDINIPUR,2021,3285,1736
WESTBENGAL_PURBAMEDINIPUR,2022,3203,1721
WESTBENGAL_PURBAMEDINIPUR,2023,3156,1721
WESTBENGAL_PURBAMEDINIPUR,2024,3082,1701
WESTBENGAL_PURBAMEDINIPUR,2025,3065,1701
